LCP


h
50

k
1

M_data
1,16,0,2
1,18,0,-2
1,19,0,-1
1,20,0,-2
1,21,0,-1
1,22,0,2
1,24,0,-2
1,26,0,-2
1,28,0,-2
1,29,0,-2
1,30,0,1
1,32,0,-1
1,33,0,-2
1,34,0,-1
1,35,0,1
1,37,0,-1
1,38,0,-2
1,39,0,-1
1,42,0,1
1,43,0,-1
1,44,0,-1
1,45,0,2
1,47,0,2
1,48,0,2
1,49,0,1
1,50,0,-2
2,16,0,-1
2,17,0,2
2,20,0,-2
2,21,0,-2
2,23,0,2
2,24,0,2
2,25,0,-1
2,27,0,2
2,29,0,-2
2,30,0,-1
2,31,0,-1
2,32,0,2
2,33,0,2
2,34,0,-1
2,35,0,-2
2,36,0,1
2,37,0,2
2,38,0,2
2,39,0,1
2,40,0,-1
2,41,0,-2
2,42,0,1
2,43,0,2
2,44,0,2
2,46,0,1
2,47,0,1
2,48,0,-2
3,16,0,-2
3,17,0,-1
3,18,0,-1
3,19,0,2
3,20,0,2
3,21,0,-1
3,22,0,-1
3,25,0,-2
3,26,0,-1
3,27,0,-2
3,28,0,2
3,29,0,2
3,30,0,-1
3,32,0,2
3,33,0,2
3,34,0,1
3,35,0,2
3,36,0,1
3,37,0,2
3,38,0,-2
3,39,0,-1
3,41,0,-1
3,42,0,1
3,43,0,1
3,44,0,2
3,46,0,1
3,48,0,1
3,49,0,1
3,50,0,2
4,16,0,1
4,17,0,-2
4,19,0,-1
4,20,0,-1
4,21,0,2
4,22,0,-2
4,23,0,-2
4,25,0,-1
4,26,0,1
4,27,0,2
4,29,0,-1
4,30,0,1
4,33,0,-2
4,34,0,2
4,35,0,1
4,36,0,-2
4,38,0,-1
4,39,0,1
4,40,0,1
4,41,0,-2
4,43,0,-2
4,46,0,-1
4,47,0,1
4,48,0,-1
4,49,0,1
4,50,0,2
5,16,0,-1
5,17,0,-1
5,18,0,-2
5,19,0,-2
5,20,0,-2
5,21,0,2
5,23,0,-2
5,24,0,1
5,26,0,-2
5,27,0,2
5,28,0,-1
5,30,0,-1
5,31,0,-2
5,32,0,-2
5,33,0,1
5,34,0,-2
5,35,0,1
