LCP


h
100

k
1

M_data
1,1,0,67
1,2,0,-3
1,3,0,-8
1,4,0,10
1,5,0,5
1,6,0,-1
1,7,0,14
1,8,0,-3
1,9,0,4
1,10,0,11
1,11,0,-1
1,12,0,3
1,13,0,-5
1,14,0,-8
1,15,0,-9
1,16,0,13
1,17,0,-4
1,18,0,5
1,19,0,2
1,20,0,-1
1,21,0,-11
1,22,0,-14
1,23,0,2
1,24,0,1
1,25,0,-2
1,26,0,3
1,27,0,-23
1,28,0,-6
1,29,0,3
1,30,0,8
1,31,0,6
1,32,0,-6
1,34,0,4
1,35,0,-15
1,36,0,-28
1,37,0,6
1,38,0,10
1,39,0,3
1,40,0,3
1,41,0,4
1,42,0,2
1,43,0,11
1,44,0,1
1,45,0,1
1,46,0,1
1,47,0,1
1,48,0,1
1,49,0,1
1,50,0,1
1,51,0,1
1,52,0,1
1,53,0,1
1,54,0,1
1,55,0,1
1,56,0,1
1,57,0,1
1,58,0,1
1,59,0,1
1,60,0,1
1,61,0,1
1,62,0,1
1,63,0,1
1,64,0,1
1,65,0,1
1,66,0,1
1,67,0,1
1,68,0,1
1,69,0,1
1,70,0,1
1,71,0,1
1,72,0,1
1,73,0,1
1,74,0,1
1,75,0,1
1,76,0,1
1,77,0,1
1,78,0,1
1,79,0,1
1,80,0,1
1,81,0,1
1,82,0,1
1,83,0,1
1,84,0,1
1,85,0,1
1,86,0,1
1,87,0,1
1,88,0,1
1,89,0,1
2,1,0,-3
2,2,0,68
2,3,0,-13
2,4,0,-3
2,5,0,-1
2,6,0,-15
2,7,0,2
2,8,0,6
2,9,0,6
2,10,0,-1
2,11,0,-3
2,12,0,8
2,13,0,1
2,14,0,-13
2,15,0,12
2,16,0,14
2,17,0,1
2,18,0,16
2,19,0,-12
2,20,0,-12
2,21,0,4
2,23,0,-5
2,24,0,-3
2,25,0,-6
2,26,0,7
2,27,0,-5
2,28,0,-4
2,29,0,6
2,30,0,-15
2,31,0,-10
2,32,0,24
2,33,0,-12
2,34,0,-10
2,35,0,4
2,36,0,14
2,37,0,-8
2,38,0,-5
2,39,0,24
2,40,0,10
2,41,0,5
2,42,0,-17
2,43,0,9
2,90,0,1
3,1,0,-8
3,2,0,-13
3,3,0,72
3,4,0,-3
3,5,0,-9
3,6,0,5
3,7,0,-15
3,9,0,4
3,10,0,16
3,11,0,-7
3,12,0,-17
3,13,0,-10
3,14,0,1
3,15,0,1
3,16,0,-2
3,17,0,16
3,18,0,-9
3,19,0,1
3,20,0,3
3,21,0,10
3,22,0,4
3,23,0,-20
3,24,0,-11
3,25,0,10
3,26,0,-9
3,27,0,11
3,28,0,-17
3,29,0,-9
3,30,0,-10
3,31,0,3
3,32,0,-6
3,33,0,16
3,34,0,-11
3,35,0,-11
3,36,0,-11
3,37,0,-7
3,38,0,8
3,39,0,-15
3,40,0,8
3,41,0,-4
3,42,0,5
3,43,0,8
3,91,0,1
4,1,0,10
4,2,0,-3
4,3,0,-3
4,4,0,68
4,5,0,-6
4,7,0,4
4,8,0,-8
4,9,0,16
4,10,0,-3
4,11,0,-11
4,12,0,3
4,13,0,-8
4,14,0,8
4,15,0,-5
4,16,0,-3
4,17,0,-25
4,18,0,-13
4,19,0,5
4,20,0,-17
4,21,0,-16
4,22,0,-11
4,23,0,-12
4,24,0,2
4,25,0,1
4,26,0,-5
4,27,0,9
4,28,0,20
4,29,0,-4
4,30,0,-1
4,31,0,8
4,32,0,-6
4,33,0,-8
4,34,0,-2
4,35,0,-23
4,36,0,-20
4,37,0,7
4,38,0,10
4,39,0,2
4,40,0,16
4,42,0,6
4,43,0,1
4,92,0,1
5,1,0,5
5,2,0,-1
5,3,0,-9
5,4,0,-6
5,5,0,64
5,6,0,2
5,7,0,7
5,8,0,15
5,10,0,8
5,11,0,-6
5,12,0,11
5,13,0,3
5,14,0,5
5,15,0,-5
5,16,0,12
5,18,0,12
5,19,0,3
5,20,0,6
5,21,0,4
5,22,0,13
5,23,0,8
5,24,0,-6
5,25,0,15
5,26,0,8
5,27,0,-10
5,28,0,-4
5,29,0,-13
5,30,0,2
5,31,0,-9
5,32,0,5
5,33,0,-22
5,34,0,12
5,35,0,9
5,36,0,-4
5,37,0,-5
5,38,0,-6
5,39,0,-6
5,40,0,2
5,41,0,-1
5,42,0,-14
5,43,0,6
5,93,0,1
6,1,0,-1
6,2,0,-15
6,3,0,5
6,5,0,2
6,6,0,52
6,7,0,14
6,8,0,-4
6,9,0,-8
6,10,0,-6
6,11,0,13
6,12,0,-7
6,13,0,-7
6,14,0,8
6,15,0,-5
6,16,0,-3
6,17,0,4
6,18,0,-1
6,19,0,3
6,20,0,12
6,21,0,-13
6,22,0,1
6,23,0,-6
6,24,0,11
6,25,0,23
6,26,0,-5
6,27,0,-11
6,28,0,-7
6,29,0,-5
6,30,0,20
6,31,0,2
6,32,0,-9
6,34,0,-5
6,35,0,3
6,36,0,3
6,37,0,-13
6,38,0,17
6,39,0,-8
6,40,0,-5
6,41,0,-4
6,42,0,3
6,43,0,-2
6,94,0,1
7,1,0,14
7,2,0,2
7,3,0,-15
7,4,0,4
7,5,0,7
7,6,0,14
7,7,0,77
7,8,0,-24
7,9,0,-2
7,10,0,-9
7,11,0,-11
7,12,0,-1
7,13,0,12
7,14,0,-13
7,15,0,-15
7,17,0,23
7,18,0,-18
7,19,0,-16
7,20,0,21
7,21,0,-17
7,22,0,5
7,23,0,1
7,24,0,19
7,25,0,-10
7,26,0,9
7,27,0,-4
7,28,0,2
7,29,0,5
7,30,0,9
7,31,0,1
7,32,0,3
7,33,0,-20
7,34,0,-4
7,35,0,10
7,36,0,2
7,37,0,17
7,38,0,23
7,39,0,21
7,40,0,-6
7,41,0,14
7,42,0,9
7,43,0,1
7,95,0,1
8,1,0,-3
8,2,0,6
8,4,0,-8
8,5,0,15
8,6,0,-4
8,7,0,-24
8,8,0,69
8,9,0,3
8,10,0,4
8,11,0,15
8,12,0,-8
8,13,0,1
8,14,0,7
8,15,0,-10
8,16,0,1
8,17,0,13
8,18,0,10
8,19,0,-2
8,20,0,-1
8,21,0,7
8,22,0,-1
8,23,0,12
8,24,0,-1
8,25,0,13
8,26,0,1
8,27,0,-24
8,28,0,5
8,29,0,5
8,30,0,-9
8,31,0,-10
8,32,0,6
8,33,0,4
8,34,0,21
8,35,0,-4
8,36,0,4
8,37,0,-7
8,38,0,-4
8,39,0,-13
8,40,0,10
8,41,0,-18
8,42,0,-21
8,43,0,-2
8,96,0,1
9,1,0,4
9,2,0,6
9,3,0,4
9,4,0,16
9,6,0,-8
9,7,0,-2
9,8,0,3
9,9,0,50
9,10,0,8
9,11,0,9
9,12,0,10
9,13,0,1
9,14,0,-4
9,15,0,1
9,16,0,-10
9,17,0,5
9,18,0,-5
9,19,0,11
9,20,0,-13
9,21,0,11
9,22,0,-9
9,23,0,-8
9,24,0,4
9,25,0,7
9,26,0,1
9,27,0,-5
9,28,0,1
9,29,0,6
9,30,0,1
9,31,0,-9
9,32,0,11
9,33,0,7
9,34,0,10
9,35,0,-20
9,36,0,4
9,37,0,15
9,38,0,13
9,39,0,2
9,40,0,11
9,41,0,5
9,42,0,10
9,43,0,-10
9,97,0,1
10,1,0,11
10,2,0,-1
10,3,0,16
10,4,0,-3
10,5,0,8
10,6,0,-6
10,7,0,-9
10,8,0,4
10,9,0,8
10,10,0,79
10,11,0,13
10,12,0,8
10,13,0,7
10,14,0,-2
10,15,0,-9
10,16,0,-1
10,17,0,13
10,18,0,28
10,19,0,7
10,20,0,12
10,21,0,21
10,22,0,-7
10,23,0,-3
10,24,0,-10
10,25,0,8
10,26,0,3
10,27,0,-2
10,28,0,2
10,29,0,7
10,30,0,-5
10,31,0,16
10,32,0,2
10,33,0,-12
10,34,0,-5
10,35,0,-8
10,36,0,-6
10,37,0,9
10,38,0,3
10,39,0,-13
10,40,0,-3
10,41,0,22
10,42,0,-4
10,43,0,-9
10,98,0,1
11,1,0,-1
11,2,0,-3
11,3,0,-7
11,4,0,-11
11,5,0,-6
11,6,0,13
11,7,0,-11
11,8,0,15
11,9,0,9
11,10,0,13
11,11,0,89
11,12,0,-13
11,13,0,-9
11,14,0,8
11,15,0,-12
11,16,0,-3
11,17,0,8
11,18,0,2
11,19,0,15
11,20,0,10
11,21,0,-4
11,22,0,-20
11,23,0,7
11,24,0,-1
11,25,0,15
11,26,0,-3
11,27,0,2
11,28,0,2
11,29,0,-3
11,30,0,15
11,31,0,4
11,32,0,-30
11,33,0,1
11,34,0,7
11,35,0,-6
11,36,0,5
11,37,0,-2
11,38,0,-4
11,39,0,-6
11,40,0,4
11,41,0,7
11,42,0,6
11,43,0,-1
11,99,0,1
12,1,0,3
12,2,0,8
12,3,0,-17
12,4,0,3
12,5,0,11
12,6,0,-7
12,7,0,-1
12,8,0,-8
12,9,0,10
12,10,0,8
12,11,0,-13
12,12,0,64
12,13,0,2
12,14,0,3
12,15,0,14
12,16,0,3
12,17,0,-9
12,18,0,9
12,19,0,-9
12,20,0,2
12,21,0,10
12,22,0,-8
12,23,0,-5
12,24,0,-4
12,25,0,-9
12,26,0,11
12,28,0,8
12,29,0,17
12,30,0,-11
12,31,0,-4
12,32,0,9
12,33,0,2
12,34,0,2
12,35,0,9
12,36,0,-6
12,37,0,1
12,38,0,2
12,39,0,23
12,40,0,12
12,41,0,8
12,42,0,1
12,43,0,-5
12,100,0,1
13,1,0,-5
13,2,0,1
13,3,0,-10
13,4,0,-8
13,5,0,3
13,6,0,-7
13,7,0,12
13,8,0,1
13,9,0,1
13,10,0,7
13,11,0,-9
13,12,0,2
13,13,0,60
13,14,0,5
13,15,0,-16
13,16,0,-13
13,17,0,6
13,18,0,23
13,19,0,-18
13,20,0,18
13,21,0,6
13,22,0,4
13,23,0,17
13,24,0,-6
13,26,0,-2
13,27,0,-10
13,28,0,7
13,29,0,18
13,30,0,-13
13,31,0,4
13,32,0,18
13,33,0,-3
13,34,0,5
13,35,0,-11
13,36,0,19
13,37,0,-8
13,38,0,12
13,39,0,-6
13,40,0,-6
13,41,0,-3
13,42,0,-4
13,43,0,-20
14,1,0,-8
14,2,0,-13
14,3,0,1
14,4,0,8
14,5,0,5
14,6,0,8
14,7,0,-13
14,8,0,7
14,9,0,-4
14,10,0,-2
14,11,0,8
14,12,0,3
14,13,0,5
14,14,0,58
14,15,0,-5
14,16,0,-8
14,17,0,-5
14,18,0,-8
14,19,0,-9
14,20,0,11
14,21,0,-3
14,22,0,-4
14,23,0,2
14,24,0,-14
14,25,0,12
14,26,0,-4
14,27,0,-2
14,28,0,1
14,29,0,9
14,30,0,-8
14,31,0,4
14,32,0,-7
14,33,0,6
14,34,0,7
14,35,0,2
14,36,0,-1
14,37,0,-17
14,38,0,4
14,39,0,-16
14,41,0,-8
14,42,0,16
14,43,0,-17
15,1,0,-9
15,2,0,12
15,3,0,1
15,4,0,-5
15,5,0,-5
15,6,0,-5
15,7,0,-15
15,8,0,-10
15,9,0,1
15,10,0,-9
15,11,0,-12
15,12,0,14
15,13,0,-16
15,14,0,-5
15,15,0,69
15,16,0,7
15,17,0,-14
15,18,0,2
15,19,0,16
15,20,0,-23
15,21,0,6
15,22,0,11
15,23,0,-3
15,24,0,1
15,25,0,-10
15,27,0,15
15,28,0,6
15,29,0,-11
15,30,0,-18
15,31,0,-3
15,32,0,11
15,33,0,9
15,34,0,-11
15,35,0,3
15,37,0,-8
15,38,0,-1
15,39,0,10
15,40,0,-13
15,41,0,25
15,42,0,6
16,1,0,13
16,2,0,14
16,3,0,-2
16,4,0,-3
16,5,0,12
16,6,0,-3
16,8,0,1
16,9,0,-10
16,10,0,-1
16,11,0,-3
16,12,0,3
16,13,0,-13
16,14,0,-8
16,15,0,7
16,16,0,61
16,17,0,4
16,18,0,5
16,19,0,3
16,20,0,-2
16,21,0,3
16,22,0,-5
16,23,0,4
16,24,0,-20
