LCP


h
25

k
1

M_data
1,1,0,24
1,2,0,-1
1,3,0,-3
1,4,0,15
1,5,0,-13
1,6,0,-3
1,7,0,-1
1,8,0,-8
1,9,0,12
1,10,0,-1
1,11,0,-5
1,12,0,-3
1,13,0,-3
1,14,0,2
1,15,0,1
1,16,0,1
1,17,0,1
1,18,0,1
1,19,0,1
1,20,0,1
1,21,0,1
1,22,0,1
1,23,0,1
2,1,0,-1
2,2,0,18
2,3,0,6
2,4,0,6
2,5,0,-2
2,6,0,3
2,7,0,4
2,8,0,5
2,9,0,-13
2,10,0,12
2,11,0,5
2,12,0,2
2,13,0,4
2,14,0,2
2,24,0,1
3,1,0,-3
3,2,0,6
3,3,0,18
3,4,0,-3
3,5,0,9
3,6,0,7
3,7,0,1
3,8,0,4
3,9,0,-9
3,10,0,-4
3,12,0,4
3,13,0,7
3,14,0,8
3,25,0,1
4,1,0,15
4,2,0,6
4,3,0,-3
4,4,0,23
4,5,0,-8
4,6,0,-4
4,7,0,-2
4,9,0,5
4,10,0,3
4,11,0,-2
4,12,0,-8
4,13,0,-7
4,14,0,-3
5,1,0,-13
5,2,0,-2
5,3,0,9
5,4,0,-8
5,5,0,27
5,6,0,-1
5,7,0,-8
5,8,0,-1
5,9,0,-10
5,10,0,-3
5,11,0,11
5,13,0,-5
5,14,0,4
6,1,0,-3
6,2,0,3
6,3,0,7
6,4,0,-4
6,5,0,-1
6,6,0,18
6,7,0,4
6,8,0,6
6,9,0,-1
6,10,0,-2
6,12,0,-1
6,13,0,7
6,14,0,11
7,1,0,-1
7,2,0,4
7,3,0,1
7,4,0,-2
7,5,0,-8
7,6,0,4
7,7,0,23
7,10,0,2
7,11,0,-13
7,12,0,7
7,13,0,4
7,14,0,2
8,1,0,-8
8,2,0,5
8,3,0,4
8,5,0,-1
8,6,0,6
8,8,0,23
8,9,0,-9
8,10,0,5
8,11,0,-1
8,12,0,-13
8,13,0,11
8,14,0,-3
9,1,0,12
9,2,0,-13
9,3,0,-9
9,4,0,5
9,5,0,-10
9,6,0,-1
9,8,0,-9
9,9,0,21
9,10,0,-9
9,11,0,-8
9,12,0,1
9,13,0,-7
9,14,0,2
10,1,0,-1
10,2,0,12
10,3,0,-4
10,4,0,3
10,5,0,-3
10,6,0,-2
10,7,0,2
10,8,0,5
10,9,0,-9
10,10,0,23
10,11,0,6
10,12,0,3
10,13,0,4
10,14,0,-7
11,1,0,-5
11,2,0,5
11,4,0,-2
11,5,0,11
11,7,0,-13
11,8,0,-1
11,9,0,-8
11,10,0,6
11,11,0,17
11,12,0,-2
11,13,0,-3
11,14,0,4
12,1,0,-3
12,2,0,2
12,3,0,4
12,4,0,-8
12,6,0,-1
12,7,0,7
12,8,0,-13
12,9,0,1
12,10,0,3
12,11,0,-2
12,12,0,26
12,13,0,-1
12,14,0,2
13,1,0,-3
13,2,0,4
13,3,0,7
13,4,0,-7
13,5,0,-5
13,6,0,7
13,7,0,4
13,8,0,11
13,9,0,-7
13,10,0,4
13,11,0,-3
13,12,0,-1
13,13,0,29
13,14,0,1
14,1,0,2
14,2,0,2
14,3,0,8
14,4,0,-3
14,5,0,4
14,6,0,11
14,7,0,2
14,8,0,-3
14,9,0,2
14,10,0,-7
14,11,0,4
14,12,0,2
14,13,0,1
14,14,0,23
15,1,0,-1
16,1,0,-1
17,1,0,-1
18,1,0,-1
19,1,0,-1
20,1,0,-1
21,1,0,-1
22,1,0,-1
23,1,0,-1
23,23,0,3
23,23,1,3
24,2,0,-1
24,24,0,4
24,24,1,3
25,3,0,-1
25,25,0,4
25,25,1,-4

q_data
1,0,-95
2,0,-67
3,0,-79
4,0,-69
4,1,-41
5,0,-19
6,0,-65
6,1,51
7,0,-39
8,0,-10
9,0,2
10,0,-16
11,0,-10
11,1,7
12,0,9
13,0,-25
14,0,-132
15,0,3
16,0,3
17,0,3
17,1,-3
18,0,3
19,0,3
20,0,3
21,0,3
22,0,3
23,0,-3
24,0,-20
25,0,7

Param_Space
1,1,-1
2,1,1

Param_Space_RHS
0
1

END
